x,y
73.97370181,103.061
73.98036850999999,89.90752
73.98703520999999,99.0936
73.99370191,108.3865
74.00036861,115.07
74.00703530999999,122.837
74.01370200999999,109.3631
74.02036870999999,89.23612
74.02703541,98.54427
74.03370211,105.594
74.04036880999999,113.6204
74.04703550999999,124.9275
74.05370220999998,113.1016
74.06036891,90.73153
74.06703560999999,92.92886
74.07370230999999,103.9766
74.08036901,116.306
74.08703571,122.0588
74.09370240999999,123.5389
74.10036910999999,100.0397
74.10703580999999,93.03567
74.11370251,101.6266
74.12036920999999,112.064
74.12703590999999,118.4728
74.13370260999999,128.1625
74.14036930999998,110.4923
74.14703601,91.54026
74.15370270999999,101.062
74.16036940999999,111.774
74.16703611,118.0761
74.17370281,129.3374
74.18036950999999,123.4474
74.18703620999999,95.50767
74.19370290999998,101.9929
74.20036959999999,108.2034
74.2070363,117.0232
74.213703,128.5897
74.22036969999999,131.5805
74.22703639999999,107.593
74.23370309999999,97.62871
74.2403698,108.3407
74.2470365,113.7883
74.25370319999999,124.3934
74.26036989999999,133.6711
74.26703659999998,116.0161
74.2737033,94.02752
74.28036999999999,105.1515
74.28703669999999,113.2084
74.2937034,122.9133
74.3003701,132.1909
74.30703679999999,129.5053
74.31370349999999,104.709
74.32037019999999,97.81182
74.3270369,110.2481
74.33370359999999,116.4739
74.34037029999999,128.193
74.34703699999999,134.9681
74.35370369999998,114.6123
74.3603704,95.18723
74.36703709999999,106.0366
74.37370379999999,114.2766
74.3803705,126.2703
74.3870372,135.8074
74.39370389999999,124.546
74.40037059999999,97.90337
74.40703729999998,103.6256
74.413704,114.2613
74.42037069999999,125.1717
74.42703739999999,133.3964
74.43370409999999,134.1136
74.44037079999998,110.1108
74.4470375,101.2146
74.45370419999999,109.6988
74.46037089999999,121.3263
74.4670376,133.137
74.4737043,138.1878
74.48037099999999,123.3863
74.48703769999999,104.6022
74.49370439999998,107.944
74.5003711,117.6488
74.50703779999999,133.6253
74.51370449999999,136.2804
74.5203712,129.9783
74.52703789999998,111.2094
74.5337046,104.8769
74.54037129999999,115.0243
74.54703799999999,133.2133
74.5537047,137.6385
74.5603714,143.498
74.56703809999999,117.8777
74.57370479999999,100.8026
74.58037149999998,117.3894
74.5870382,125.5226
74.59370489999999,134.3882
74.60037159999999,146.0311
74.6070383,119.9683
74.613705,103.6866
74.62037169999999,112.8269
74.62703839999999,121.9977
74.63370509999999,132.0536
74.6403718,138.7524
74.6470385,132.6029
74.65370519999999,108.89
74.66037189999999,118.6254
74.66703859999998,117.7404
74.6737053,137.0281
74.68037199999999,145.8479
74.68703869999999,150.3647
74.6937054,119.5105
74.7003721,106.296
74.70703879999999,121.3111
74.71370549999999,128.8034
74.72037219999999,140.2631
74.7270389,147.7096
74.7337056,131.0159
74.74037229999999,104.8921
74.74703899999999,115.2531
74.75370569999998,128.2693
74.7603724,135.548
74.76703909999999,148.03
74.77370579999999,142.5214
74.7803725,105.7771
74.7870392,115.9551
74.79370589999999,125.1717
74.80037259999999,130.726
74.80703928999999,146.9771
74.81370598999999,153.7828
74.82037269,119.5105
74.82703939,109.4851
74.83370608999999,121.601
74.84037278999999,130.1462
74.84703948999999,143.437
74.85370619,152.6688
74.86037289,134.0678
74.86703958999999,105.0447
74.87370628999999,120.7617
74.88037298999998,129.0322
74.88703969,138.0505
74.89370638999999,152.0432
74.90037308999999,145.8937
74.90703979,115.7414
74.91370649,116.3671
74.92037318999999,123.9204
74.92703988999999,136.7687
74.93370658999999,149.2508
74.94037329,155.2019
74.94703999,131.1533
74.95370668999999,112.9337
74.96037338999999,123.5694
74.96704008999998,130.9091
74.97370679,144.7493
74.98037348999999,156.3616
74.98704018999999,144.0321
74.99370689,114.3223
75.00037359,119.5868
75.00704028999999,129.8715
75.01370698999999,144.2915
75.02037368999999,155.1561
75.02704039,153.4776
75.03370709,128.3151
75.04037378999999,118.3355
75.04704048999999,126.3466
75.05370718999998,144.3678
75.06037389,155.4155
75.06704058999999,164.5253
75.07370728999999,139.7595
75.08037399,118.8696
75.08704069,127.2774
75.09370738999999,138.02
75.10037408999999,151.9211
75.10704078999999,160.4511
75.11370749,146.9771
75.12037418999999,123.7525
75.12704088999999,121.6468
75.13370758999999,134.724
75.14037428999998,144.8408
75.14704099,156.4836
75.15370768999999,158.9557
75.16037438999999,130.4819
75.16704109,122.9743
75.17370779,131.1533
75.18037448999999,149.8154
75.18704118999999,155.858
75.19370788999998,164.3879
75.20037459,141.2091
75.20704128999999,118.6712
75.21370798999999,128.2083
75.22037468999999,140.4004
75.22704138999998,151.6312
75.23370809,161.7634
75.24037478999999,152.3179
75.24704148999999,127.1706
75.25370819,126.606
75.26037489,136.1583
75.26704158999999,150.2426
75.27370828999999,161.214
75.28037498999998,158.2995
75.28704169,137.1654
75.29370838999999,121.9214
75.30037508999999,134.1288
75.30704179,147.1755
75.31370849,161.0919
75.32037519,168.8284
75.32704188999999,145.9395
75.33370858999999,119.9683
75.34037529,134.4798
75.34704199,146.3515
75.35370868999999,160.2985
75.36037538999999,165.8681
75.36704208999998,155.0035
75.37370879,122.486
75.38037548999999,131.9925
75.38704218999999,146.0463
75.39370889,158.0859
75.40037559,170.69
75.40704228999999,165.4103
75.41370898,133.8084
75.42037567999999,132.9386
75.42704237999999,144.1847
75.43370907999999,155.6749
75.44037577999998,170.3085
75.44704248,173.2231
75.45370917999999,141.6364
75.46037587999999,128.0099
75.46704258,141.7127
75.47370928,151.1124
75.48037597999999,166.1427
75.48704267999999,175.8782
75.49370937999998,155.3392
75.50037608,127.4911
75.50704277999999,136.021
75.51370947999999,145.1918
75.52037618,157.445
75.52704288,173.0857
75.53370958,168.4469
75.54037627999999,138.0047
75.54704297999999,133.4574
75.55370968,147.0992
75.56037638,160.9851
75.56704307999999,169.0573
75.57370977999999,178.2739
75.58037647999998,144.7035
75.58704318,127.4911
75.59370987999999,142.14
75.60037657999999,154.0116
75.60704328,167.2414
75.61370998,176.8242
75.62037667999999,158.9251
75.62704337999999,132.7402
75.63371007999999,136.9976
75.64037678,151.4481
75.64704348,163.747
75.65371017999999,175.6035
75.66037687999999,178.8232
75.66704357999998,145.4207
75.67371028,135.3954
75.68037697999999,147.9385
75.68704367999999,163.213
75.69371038,172.3838
75.70037708,184.0724
75.70704377999999,155.1714
75.71371047999999,133.8694
75.72037717999999,145.4359
75.72704388,161.3819
75.73371058,173.574
75.74037727999999,184.6522
75.74704397999999,165.5171
75.75371067999998,131.1991
75.76037738,143.025
75.76704407999999,156.682
75.77371077999999,170.9494
75.78037748,183.813
75.78704418,175.5882
75.79371087999999,143.2844
75.80037757999999,138.9508
75.80704427999999,154.5762
75.81371098,167.6229
75.82037767999999,177.4193
75.82704437999999,182.7143
75.83371107999999,155.8885
75.84037777999998,133.6863
75.84704448,151.0056
75.85371117999999,166.3411
75.86037787999999,177.694
75.86704458,187.933
75.87371128,166.2801
75.88037797999999,138.081
75.88704467999999,149.1439
75.89371137999998,160.6799
75.90037808,172.8721
75.90704477999999,183.9808
75.91371147999999,174.6879
75.92037817999999,145.6801
75.92704487999998,143.6659
75.93371158,155.3697
75.94037827999999,172.8111
75.94704497999999,181.6614
75.95371168,192.8465
75.96037838,167.5924
75.96704507999999,138.2183
75.97371177999999,151.5244
75.98037847999998,172.7042
75.98704518,180.8832
75.99371187999999,195.7457
76.00037857999999,171.2699
76.00704528,142.262
76.01371197999998,142.8266
76.02037866999999,164.7542
76.02704537,171.0105
76.03371206999999,185.0184
76.04037876999999,174.8558
76.04704546999999,153.9506
76.05371216999998,145.3139
76.06037887,157.7197
76.06704556999999,176.4733
76.07371226999999,188.3907
76.08037897,197.409
76.08704567,162.7857
76.09371236999999,146.6109
76.10037906999999,160.0848
76.10704576999998,171.926
76.11371247,183.5688
76.12037916999999,197.2411
76.12704586999999,178.8537
76.13371256999999,143.1165
76.14037926999998,152.4094
76.14704597,165.685
76.15371266999999,180.5933
76.16037936999999,193.2279
76.16704607,189.9319
76.17371277,159.444
76.18037946999999,146.9466
76.18704616999999,161.565
76.19371286999998,182.3481
76.20037957,190.8017
76.20704626999999,199.2096
76.21371296999999,172.1854
76.22037967,144.2152
76.22704636999998,158.2995
76.23371307,174.7642
76.24037976999999,188.4823
76.24704646999999,199.2706
76.25371317,184.759
76.26037987,148.793
76.26704656999999,156.4379
76.27371326999999,169.9423
76.28037996999998,187.582
76.28704667,196.5545
76.29371336999999,195.9746
76.30038006999999,167.5161
76.30704677,150.2426
76.31371347,165.9139
76.32038016999999,186.4986
76.32704686999999,191.9919
76.33371356999999,204.4435
76.34038027,171.3004
76.34704697,148.1063
76.35371366999999,161.3361
76.36038036999999,177.1142
76.36704706999998,188.9248
76.37371377,200.3387
76.38038046999999,185.2473
76.38704716999999,152.7451
76.39371387,154.8356
76.40038057,171.5445
76.40704726999999,186.7427
76.41371396999999,195.3185
76.42038066999999,200.354
76.42704737,164.3116
76.43371407,149.2813
76.44038076999999,165.8223
76.44704746999999,181.5851
76.45371416999998,188.2992
76.46038087,206.8392
76.46704756999999,176.8242
76.47371426999999,144.9782
76.48038097,163.1519
76.48704767,176.6259
76.49371436999999,190.5881
76.50038106999999,203.8789
76.50704776999999,189.0927
76.51371447,151.3871
76.52038117,158.9709
76.52704786999999,174.7185
76.53371456999999,184.6064
76.54038126999998,200.3235
76.54704797,210.7303
76.55371466999999,174.9016
76.56038136999999,151.3871
76.56704807,165.685
76.57371477,187.4142
76.58038146999999,196.7833
76.58704816999999,210.0589
76.59371486999999,193.9604
76.60038157,152.7146
76.60704826999999,165.3035
76.61371496999999,180.2728
76.62038166999999,191.1985
76.62704835999999,201.2085
76.63371505999999,204.1993
76.64038176,167.394
76.64704846,158.2232
76.65371515999999,170.9494
76.66038185999999,188.1161
76.66704855999998,204.6724
76.67371526,210.1047
76.68038195999999,184.6217
76.68704865999999,153.0045
76.69371536,164.7694
76.70038206,182.6075
76.70704875999999,198.1414
76.71371545999999,207.6021
76.72038215999999,193.9451
76.72704886,154.8662
76.73371556,163.3045
76.74038225999999,182.226
76.74704895999999,197.3784
76.75371565999998,208.8687
76.76038236,202.1088
76.76704905999999,167.6839
76.77371575999999,160.1611
76.78038246,175.6951
76.78704916,191.8241
76.79371585999999,204.2756
76.80038255999999,218.0853
76.80704925999999,179.403
76.81371596,157.918
76.82038265999999,172.7805
76.82704935999999,188.4823
76.83371605999999,201.4221
76.84038275999998,213.2939
76.84704946,198.7518
76.85371615999999,159.444
76.86038285999999,167.1041
76.86704956,181.8903
76.87371626,193.9451
76.88038295999999,212.6377
76.88704965999999,215.5217
76.89371635999998,175.9697
76.90038306,162.6179
76.90704975999999,179.1131
76.91371645999999,193.9146
76.92038315999999,211.3102
76.92704985999998,220.6946
76.93371656,192.7702
76.94038325999999,160.8631
76.94704995999999,174.9016
76.95371666,190.7407
76.96038336,206.1678
76.96705005999999,217.5207
76.97371675999999,207.3122
76.98038345999998,168.8436
76.98705016,169.7287
76.99371685999999,186.8801
77.00038355999999,203.2075
77.00705026,214.6367
77.01371695999998,222.5867
77.02038366,182.8669
77.02705035999999,164.1743
77.03371705999999,176.9768
77.04038376,194.5707
77.04705046,212.1647
77.05371715999999,223.3649
77.06038385999999,194.3419
77.06705055999998,159.7796
77.07371726,180.6085
77.08038395999999,189.8862
77.08705065999999,206.4272
77.09371736,218.4515
77.10038406,208.8992
77.10705075999999,172.7958
77.11371745999999,169.4998
77.12038415999999,182.6685
77.12705086,197.5005
77.13371756,213.5075
77.14038425999999,223.4565
77.14705095999999,189.6267
77.15371765999998,159.5202
77.16038436,176.8548
77.16705105999999,198.4008
77.17371775999999,211.005
77.18038446,223.8685
77.18705116,200.9033
77.19371785999999,164.6168
77.20038455999999,175.1915
77.20705125999999,186.9564
77.21371796,211.539
77.22038466,222.4494
77.22705135999999,207.9379
77.23371805,175.1152
77.24038474999999,172.9179
77.24705144999999,187.8109
77.25371815,209.9521
77.26038485,216.9713
77.26705154999999,231.1319
77.27371824999999,187.6583
77.28038494999998,165.9444
77.28705165,186.9106
77.29371834999999,190.2524
77.30038504999999,213.0955
77.30705175,229.6823
77.31371845,197.6073
77.32038514999999,165.6544
77.32705184999999,176.809
77.33371854999999,191.1374
77.34038525,210.2878
77.34705195,217.9784
77.35371864999999,223.3649
77.36038534999999,185.5678
77.36705204999998,178.6859
77.37371875,180.2118
77.38038544999999,207.7853
77.38705214999999,222.8156
77.39371885,237.2356
77.40038555,203.0244
77.40705224999999,167.8518
77.41371894999999,183.8587
77.42038564999999,196.7528
77.42705235,210.2267
77.43371905,228.2937
77.44038574999999,215.4607
77.44705244999999,176.4733
77.45371914999998,178.3196
77.46038585,195.5626
77.46705254999999,209.6774
77.47371924999999,224.2042
77.48038595,232.0627
77.48705265,191.7478
77.49371934999999,173.3451
77.50038604999999,187.9787
77.50705274999999,205.9847
77.51371945,217.5817
77.52038615,233.314
77.52705284999999,209.4333
77.53371954999999,172.5669
77.54038624999998,181.9361
77.54705295,198.8128
77.55371964999999,215.2928
77.56038634999999,228.7515
77.56705305,229.1177
77.57371975,186.5596
77.58038644999999,177.5109
77.58705314999999,193.9909
77.59371984999999,208.8229
77.60038655,225.2266
77.60705324999999,233.8176
77.61371994999999,200.1404
77.62038664999999,173.1162
77.62705334999998,186.8801
77.63372005,199.4079
77.64038674999999,219.5959
77.64705344999999,233.665
77.65372015,222.1137
77.66038685,178.7011
77.66705354999999,183.6909
77.67372024999999,201.6816
77.68038694999998,216.361
77.68705365,229.7281
77.69372034999999,239.2041
77.70038704999999,198.0346
77.70705374999999,179.2505
77.71372044999998,190.8017
77.72038715,208.6703
77.72705384999999,227.8359
77.73372054999999,240.5164
77.74038725,214.0873
77.74705395,173.2536
77.75372064999999,188.1924
77.76038734999999,205.8626
77.76705404999998,222.9835
77.77372075,239.6161
77.78038744999999,235.1451
77.78705414999999,197.3784
77.79372085,181.5241
77.80038754999998,198.2635
77.80705425,213.889
77.81372094999999,229.255
77.82038764999999,243.6445
77.82705435,216.5441
77.83372105,172.7958
77.84038773999998,190.7559
77.84705444,205.4506
77.85372113999999,221.6712
77.86038783999999,239.4024
77.86705454,229.7128
77.87372124,188.0093
77.88038793999999,182.5617
77.88705463999999,203.2838
77.89372133999998,220.3894
77.90038804,236.3201
77.90705473999999,237.5103
77.91372143999999,206.2898
77.92038813999999,180.3949
77.92705483999998,194.3571
77.93372154,214.1331
77.94038823999999,229.545
77.94705493999999,245.6587
77.95372164,222.2052
77.96038834,184.1487
77.96705503999999,189.5504
77.97372173999999,208.5024
77.98038843999998,224.4636
77.98705514,238.8073
77.99372183999999,239.433
78.00038853999999,194.586
78.00705524,187.7651
78.01372193999998,205.649
78.02038864,223.075
78.02705533999999,237.3424
78.03372203999999,249.1531
78.04038874,214.4383
78.04705544,181.875
78.05372213999999,200.0336
78.06038883999999,216.773
78.06705553999998,234.5195
78.07372224,247.8713
78.08038893999999,229.545
78.08705563999999,188.4213
78.09372234,193.8841
78.10038904,211.6306
78.10705573999999,230.5826
78.11372243999999,246.2233
78.12038913999999,249.1073
78.12705584,205.5116
78.13372254,187.9025
78.14038923999999,205.5727
78.14705593999999,219.0619
78.15372263999998,240.1807
78.16038934,254.677
78.16705603999999,225.0587
78.17372273999999,182.577
78.18038944,197.882
78.18705614,217.5512
78.19372283999999,233.6802
78.20038953999999,249.794
78.20705623999999,246.8032
78.21372294,199.8199
78.22038964,191.7325
78.22705633999999,210.0284
78.23372303999999,229.3618
78.24038973999998,245.5977
78.24705644,254.2955
78.25372313999999,215.7964
78.26038983999999,187.2463
78.26705654,204.3367
78.27372324,220.2216
78.28038993999999,241.8286
78.28705663999999,250.8927
78.29372333999999,231.1167
78.30039004,186.5596
78.30705674,199.53
78.31372343999999,218.0242
78.32039013999999,236.6863
78.32705683999998,250.0686
78.33372354,250.0381
78.34039023999999,201.2238
78.34705693999999,196.5392
78.35372364,210.181
78.36039034,232.4137
78.36705703999999,246.4217
78.37372373999999,264.2903
78.38039043999999,223.426
78.38705714,190.817
78.39372383999999,207.2359
78.40039053999999,224.8909
78.40705723999999,243.6292
78.41372393999998,260.6586
78.42039064,238.5784
78.42705733999999,195.6847
78.43372403999999,202.9633
78.44039074,224.4331
78.44705742999999,238.6242
78.45372412999998,256.2334
78.46039083,257.8203
78.46705752999999,214.6672
78.47372422999999,197.119
78.48039093,214.4841
78.48705763,236.137
78.49372432999999,250.618
78.50039102999999,265.8467
78.50705772999999,227.958
78.51372443,190.9238
78.52039113,211.3254
78.52705782999999,223.6854
78.53372452999999,247.2304
78.54039122999998,264.7786
78.54705793,242.0728
78.55372462999999,200.9491
78.56039132999999,209.0975
78.56705803,224.3721
78.57372473,244.3159
78.58039142999999,264.687
78.58705812999999,260.7959
78.59372482999999,218.3141
78.60039153,202.4445
78.60705822999999,214.2247
78.61372492999999,239.5092
78.62039162999999,252.5864
78.62705832999998,268.1814
78.63372503,237.2967
78.64039172999999,193.2585
78.64705842999999,214.9876
78.65372513,232.8715
78.66039183,248.2223
78.66705852999999,269.1275
78.67372522999999,245.6892
78.68039192999998,200.2777
78.68705863,211.6306
78.69372532999999,227.0577
78.70039202999999,250.8469
78.70705872999999,263.7104
78.71372542999998,259.7278
78.72039213,202.475
78.72705882999999,210.0741
78.73372552999999,221.1676
78.74039223,239.2804
78.74705893,253.3646
78.75372562999999,276.3756
78.76039232999999,229.4381
78.76705902999998,199.1333
78.77372573,218.3904
78.78039242999999,238.3495
78.78705912999999,256.1113
78.79372583,274.8649
78.80039252999998,247.7645
78.80705923,202.5971
78.81372592999999,208.533
78.82039262999999,231.7881
78.82705933,251.2436
78.83372603,269.7226
78.84039272999999,262.6118
78.84705942999999,213.4312
78.85372612999998,205.6795
78.86039283,230.8573
78.86705952999999,247.8103
78.87372622999999,262.1845
78.88039293,283.9595
78.88705963,229.194
78.89372632999999,205.9389
78.90039302999999,226.371
78.90705972999999,245.9944
78.91372643,263.2679
78.92039313,276.7418
78.92705982999999,247.8561
78.93372652999999,203.9704
78.94039322999998,217.5054
78.94705993,239.5092
78.95372662999999,255.0279
78.96039332999999,273.9494
78.96706003,270.9891
78.97372673,218.4362
78.98039342999999,209.9521
78.98706012999999,232.017
78.99372682999999,249.3362
79.00039353,272.2556
79.00706023,283.2423
79.01372692999999,237.5255
79.02039362999999,203.8941
79.02706032999998,220.4199
79.03372703,244.7279
79.04039372999999,261.7267
79.04706042999999,275.9178
79.05372711999999,253.2883
79.06039381999999,206.1983
79.06706051999998,218.8787
79.07372722,240.1044
79.08039391999999,251.442
79.08706061999999,271.1264
79.09372732,270.6229
79.10039402,222.3273
79.10706071999999,214.0263
79.11372741999999,229.9417
79.12039411999999,249.1378
79.12706082,268.5934
79.13372752,279.9615
79.14039421999999,237.4798
79.14706091999999,204.8097
79.15372761999998,224.1584
79.16039432,241.0962
79.16706101999999,263.4358
79.17372771999999,281.167
79.18039442,252.0371
79.18706112,208.7466
79.19372781999999,220.2521
79.20039451999999,240.2417
79.20706121999999,259.4989
79.21372792,277.6879
79.22039462,275.1091
79.22706131999999,226.4626
79.23372801999999,213.1413
79.24039471999998,233.6192
79.24706142,255.6841
79.25372811999999,273.7205
79.26039481999999,293.6338
79.26706152,241.1115
79.27372822,207.2817
79.28039491999999,232.2458
79.28706161999999,251.8387
79.29372831999999,269.7226
79.30039502,287.6217
79.30706172,261.2079
79.31372841999999,215.0029
79.32039511999999,224.3568
79.32706181999998,245.5367
79.33372852,262.7338
79.34039521999999,284.3562
79.34706191999999,279.0155
79.35372862,228.8888
79.36039532,215.5217
79.36706201999999,240.0891
79.37372871999999,258.0797
79.38039541999999,272.4845
79.38706212,292.4436
79.39372881999999,252.1439
79.40039551999999,209.9063
79.40706221999999,230.903
79.41372891999998,254.6464
79.42039562,268.8223
79.42706231999999,290.8871
79.43372901999999,267.4184
79.44039572,216.8798
79.44706242,226.2337
79.45372911999999,245.1552
79.46039581999999,265.6789
79.46706251999998,286.0805
79.47372922,284.2494
79.48039591999999,230.018
79.48706261999999,221.5796
79.49372931999999,244.9873
79.50039601999998,263.0848
79.50706272,279.9005
79.51372941999999,297.4639
79.52039611999999,247.8866
79.52706282,215.1402
79.53372952,237.5103
79.54039621999999,256.3097
79.54706291999999,276.6808
79.55372961999998,293.8627
79.56039632,267.8609
79.56706301999999,215.659
79.57372971999999,230.5368
79.58039642,253.6393
79.58706312,274.4987
79.59372982,289.6512
79.60039651999999,280.6787
79.60706321999999,233.2377
79.61372992,228.0343
79.62039662,245.6435
79.62706331999999,270.1956
79.63373001999999,290.8414
79.64039671999998,296.3958
79.64706342,243.5987
79.65373011999999,223.5481
79.66039681,241.3403
79.66706350999999,263.1306
79.67373020999999,282.8761
79.68039690999998,301.7517
79.68706361,270.5923
79.69373030999999,218.8787
79.70039700999999,235.9996
79.70706370999999,257.0421
79.71373040999998,277.5506
79.72039711,295.1597
79.72706380999999,294.8088
79.73373050999999,237.5713
79.74039721,225.074
79.74706391,246.2538
79.75373060999999,272.8507
79.76039730999999,289.5291
79.76706400999998,303.9338
79.77373071,263.2069
79.78039740999999,224.3568
79.78706410999999,239.021
79.79373081,260.979
79.80039751,283.8527
79.80706421,299.2645
79.81373090999999,280.8771
79.82039760999999,229.8044
79.82706431,232.6273
79.83373101,255.4704
79.84039770999999,278.7103
79.84706440999999,296.5483
79.85373110999998,305.6123
79.86039781,246.971
79.86706450999999,227.7138
79.87373120999999,252.7695
79.88039791,269.6463
79.88706461,291.5738
79.89373130999999,305.3224
79.90039800999999,269.3869
79.90706470999999,222.7393
79.91373141,241.2641
79.92039811,266.5486
79.92706480999999,284.4935
79.93373150999999,302.8199
79.94039820999998,289.0865
79.94706491,239.2346
79.95373160999999,234.9162
79.96039830999999,255.562
79.96706501,279.2596
79.97373171,300.1495
79.98039840999999,313.3183
79.98706510999999,254.8448
79.99373180999999,229.957
80.00039851,252.0829
80.00706521,274.1478
80.01373190999999,293.6491
80.02039860999999,313.776
80.02706530999998,275.3227
80.03373201,229.4687
80.04039870999999,251.3962
80.04706540999999,269.7226
80.05373211,296.3499
80.06039881,309.0609
80.06706550999999,285.4243
80.07373220999999,238.6853
80.08039890999999,235.2824
80.08706561,263.2374
80.09373231,291.2839
80.10039900999999,302.5757
80.10706570999999,307.1993
80.11373240999998,252.2507
80.12039911,236.1827
80.12706580999999,258.3086
80.13373250999999,280.8161
80.14039921,301.706
80.14706591,320.2155
80.15373260999999,276.3298
80.16039930999999,231.0709
80.16706600999998,262.215
80.17373271,277.5353
80.18039940999999,305.6581
80.18706610999999,313.3183
80.19373280999999,287.1181
80.20039950999998,234.0159
80.20706621,247.6272
80.21373290999999,267.7846
80.22039960999999,288.9797
80.22706631,310.2054
80.23373301,304.9867
80.24039970999999,250.3128
80.24706640999999,243.1867
80.25373310999998,261.7115
80.26039981,288.0032
80.2670665,313.3488
80.2737332,320.368
80.28039989999999,267.632
80.28706659999999,238.197
80.29373329999999,256.386
80.3004,281.2891
80.3070667,304.3153
80.31373339999999,318.598
80.32040009999999,288.4609
80.32706679999998,236.4727
80.3337335,251.03
80.34040019999999,271.7826
80.34706689999999,289.9868
80.3537336,315.1799
80.3604003,317.774
80.36706699999999,258.8427
80.37373369999999,240.7758
80.38040039999998,267.8609
80.3870671,288.5067
80.39373379999999,306.7568
80.40040049999999,321.0242
80.40706719999999,276.574
80.41373389999998,234.7484
80.4204006,254.8143
80.42706729999999,282.9218
80.43373399999999,303.9948
80.4404007,315.4546
80.4470674,294.5494
80.45373409999999,242.2406
80.46040079999999,250.618
80.46706749999998,273.4611
80.4737342,296.5026
80.48040089999999,317.9571
80.48706759999999,309.7476
80.49373429999999,259.1326
80.50040099999998,249.5956
80.5070677,268.5476
80.51373439999999,293.8322
80.52040109999999,313.303
80.5270678,329.8288
80.5337345,280.1904
80.54040119999999,236.8999
80.54706789999999,264.4886
80.55373459999998,288.522
80.5604013,307.5197
80.56706799999999,326.426
80.57373469999999,301.767
80.5804014,240.4553
80.5870681,257.3321
80.5937348,278.222
80.60040149999999,302.4079
80.60706819999999,323.3741
80.6137349,320.5359
80.6204016,263.2679
80.62706829999999,251.3657
80.63373499999999,275.5821
80.64040169999998,294.7325
80.6470684,321.1158
80.65373509999999,335.4136
80.66040179999999,276.6808
80.6670685,245.9639
80.6737352,269.1732
80.68040189999999,290.5515
80.68706859999999,314.9052
80.69373529999999,333.7962
80.700402,290.7346
80.7070687,242.4695
80.71373539999999,265.4652
80.72040209999999,287.6675
80.72706879999998,310.6021
80.7337355,332.0566
80.74040219999999,302.6978
80.74706889999999,248.8632
80.7537356,255.7756
80.7604023,280.9839
80.76706899999999,304.9104
80.77373569999999,325.9224
80.78040239999999,317.9266
80.7870691,262.566
80.7937358,256.6149
80.80040249999999,276.7571
80.80706919999999,303.003
80.81373589999998,322.7332
80.8204026,336.8633
80.82706929999999,285.226
80.83373599999999,246.6964
80.8404027,270.8212
80.8470694,291.3907
80.85373609999999,312.9978
80.86040279999999,334.6812
80.86706948999999,304.9714
80.87373618999999,249.7177
80.88040289,261.3452
80.88706959,285.7906
80.89373628999999,311.0752
80.90040298999999,323.7098
80.90706968999999,326.3802
80.91373639,274.5598
80.92040309,252.1439
80.92706978999999,275.0023
80.93373648999999,304.1932
80.94040318999998,324.4728
80.94706989,337.8246
80.95373658999999,288.4304
80.96040328999999,248.909
80.96706999,273.0796
80.97373669,296.8688
80.98040338999999,319.544
80.98707008999999,338.9691
80.99373678999999,302.9877
81.00040349,245.2009
81.00707019,267.4337
81.01373688999999,291.2228
81.02040358999999,314.8289
81.02707028999998,333.2773
81.03373699,325.4646
81.04040368999999,266.6402
81.04707038999999,257.3931
81.05373709,278.2372
81.06040379,305.3224
81.06707048999999,327.8908
81.07373718999999,342.9517
81.08040388999999,282.8761
81.08707059,250.328
81.09373728999999,276.3451
81.10040398999999,300.7751
81.10707068999999,320.6885
81.11373738999998,337.7331
81.12040409,312.5248
81.12707078999999,253.2578
81.13373748999999,262.3829
81.14040419,291.6501
81.14707089,314.8137
81.15373758999999,334.1013
81.16040428999999,328.4707
81.16707098999998,273.6747
81.17373769,259.9566
81.18040438999999,281.9147
81.18707108999999,312.3264
81.19373778999999,334.0708
81.20040448999998,337.4584
81.20707119,283.7306
81.21373788999999,253.0595
81.22040458999999,276.8639
81.22707129,303.5371
81.23373799,323.0079
81.24040468999999,345.7747
81.24707138999999,304.3
81.25373808999998,247.2304
81.26040479,272.4845
81.26707148999999,294.3968
81.27373818999999,315.1036
81.28040489,342.0667
81.28707158999998,331.2936
81.29373829,258.2323
81.30040498999999,265.4195
81.30707168999999,288.2931
81.31373839,318.2928
81.32040509,335.2305
81.32707178999999,339.9456
81.33373848999999,282.5556
81.34040518999998,257.2863
81.34707189,281.5332
81.35373858999999,309.5187
81.36040528999999,332.8196
81.36707199,350.093
81.37373869,295.0682
81.38040538999999,253.7767
81.38707208999999,276.0094
81.39373878999999,301.5534
81.40040549,323.9692
81.40707219,347.2243
81.41373888999999,321.5125
81.42040558999999,258.7817
81.42707228999998,269.1427
81.43373899,293.4965
81.44040568999999,317.5909
81.44707238999999,338.496
81.45373909,329.4473
81.46040579,274.636
81.46707248999999,261.0553
81.47373918,283.7153
81.48040587999999,316.3243
81.48707257999999,340.5255
81.49373928,344.9202
81.50040597999998,293.8169
81.50707268,262.7338
81.51373937999999,283.6085
81.52040607999999,307.9317
81.52707278,331.9345
81.53373948,347.6516
81.54040617999999,315.1494
81.54707287999999,255.7604
81.55373957999998,270.1041
81.56040628,297.8759
81.56707297999999,317.0721
81.57373967999999,342.3719
81.58040638,338.1756
81.58707308,273.2017
81.59373977999999,273.3085
81.60040647999999,288.5067
81.60707317999999,311.3651
81.61373988,342.6923
81.62040658,356.8224
81.62707327999999,292.0163
81.63373997999999,258.5223
81.64040667999998,282.0063
